	400		450		500		550		600		650		700		750		800
390.44589	0.25741	390.28192	0.28829	390.46765	0.31476	390.20612	0.40113	390.24481	-1.26E-04	393.06839	0.02706	443.80081	7.02E-04	494.58749	0.00476	544.21686	0.0014
390.73676	0.25712	390.57285	0.28801	390.75867	0.31413	390.49716	0.40053	390.53583	5.43E-04	393.35934	0.02687	444.09149	5.80E-04	494.8779	0.00443	544.50696	0.00121
391.02759	0.25684	390.8638	0.28777	391.04968	0.31341	390.78818	0.4	390.82684	6.82E-04	393.6503	0.02676	444.38217	5.25E-05	495.16827	0.00416	544.79712	9.13E-04
391.31845	0.25661	391.15475	0.28754	391.3407	0.31276	391.07922	0.39957	391.11786	0.0011	393.94122	0.02667	444.67285	-3.47E-04	495.45868	0.00415	545.08722	6.84E-04
391.60928	0.25636	391.44571	0.28736	391.63168	0.31207	391.37024	0.39908	391.40887	0.0012	394.23218	0.02606	444.9635	-5.29E-04	495.74905	0.00435	545.37732	4.88E-04
391.90012	0.25615	391.73663	0.28714	391.9227	0.31135	391.66125	0.39852	391.69989	0.0013	394.52313	0.02529	445.25418	-3.88E-04	496.03946	0.00451	545.66742	4.02E-04
392.19095	0.256	392.02759	0.28691	392.21368	0.31058	391.9523	0.39784	391.99091	0.00146	394.81406	0.02458	445.54483	-1.90E-04	496.32983	0.00456	545.95758	3.89E-04
392.48181	0.25588	392.31851	0.28665	392.5047	0.30975	392.24332	0.39722	392.28189	0.00134	395.10501	0.02394	445.83551	-6.83E-05	496.62024	0.0047	546.24768	4.25E-04
392.77264	0.25577	392.60944	0.28641	392.79568	0.30887	392.53433	0.39663	392.57291	0.00143	395.39594	0.02345	446.12616	3.33E-04	496.91061	0.00484	546.53778	4.96E-04
393.06345	0.25569	392.90039	0.28618	393.0867	0.30804	392.82535	0.39611	392.86389	0.00125	395.68689	0.02304	446.41684	4.60E-04	497.20102	0.00503	546.82788	5.08E-04
393.35428	0.25562	393.19131	0.28591	393.37769	0.30726	393.11636	0.39564	393.15491	0.00132	395.97781	0.02254	446.70749	6.14E-04	497.49139	0.00531	547.11798	5.15E-04
393.64511	0.25551	393.48224	0.28562	393.66867	0.30649	393.40738	0.39522	393.44592	0.00159	396.26874	0.02195	446.99817	0.00112	497.78177	0.00568	547.40808	5.04E-04
393.93594	0.2553	393.77316	0.28528	393.95966	0.30575	393.69839	0.39481	393.73691	0.00211	396.55969	0.02138	447.28882	0.00136	498.07214	0.00604	547.69818	4.62E-04
394.22675	0.2551	394.06409	0.2849	394.25064	0.305	393.98941	0.39445	394.02789	0.00258	396.85062	0.02051	447.57947	0.00149	498.36255	0.0064	547.98828	4.74E-04
